comment_text,likes,replies,Analysis_comments
Fergie is back,0,0,Neutral
MILFs.,0,0,Neutral
Very modonna esq,0,0,Neutral
Fergie ft nicky minaj awesome  _,0,0,Neutral
this grew on me....good job ferg,0,0,Neutral
Still killing the game fergie ferg ,0,0,Neutral
This is unbelievable....,0,0,Neutral
90's vibes ,0,0,Neutral
Complete trash,0,0,Neutral
Fergie Reborn,0,0,Neutral
doesn't sound original,0,0,Neutral
This is amazing,0,0,Neutral
YESSSS,0,0,Neutral
2 beautiful rapper _,0,0,Neutral
#NAME?,0,0,Neutral
Love you Fergie,0,0,Neutral
Lovit #fergie for the win _,0,0,Neutral
FERRRGIEEE MAH GIRL THIS IS AMAZING,0,0,Neutral
Yuck,0,0,Neutral
I love Fergie ,0,0,Neutral
Masonic Symbolism,0,0,Neutral
My love _ｏ_,1,0,Neutral
DAAAAAMN SHE IS HOT,1,0,Neutral
Pens茅 que era #CaraDelevigne & la segunda parte de su video I FEEL EVERITHNG ,0,0,Neutral
Both are ugly DISGUSTING cunts with no talent,0,0,Neutral
Haven't seen Dina THIS  exited in a laaaaauuuung time,0,0,Neutral
From where I am sitting it looks too yellow.,0,0,Neutral
So....Dina is no longer a hijabi I see,0,0,Neutral
Can someone count how many times Dina said bruh/bro ,0,0,Neutral
Her hair is showing more and more ,0,0,Neutral
I wish i could like multiple times ,0,0,Neutral
you making me wanting to purchase these products. It looks blady good on you Dina,0,0,Neutral
You are beautiful but ... wild  You should be more gentle ,0,0,Neutral
i'm crying at the reactions lollll,0,0,Neutral
Literally could not contain my laughter during the highlighter application. Shukrannnnn ya Dina ,0,0,Neutral
"_ it is rihanna, most people would lick ",1,0,Neutral
Dina it's very ummm then totally forgets to finish the sentence _,2,0,Neutral
Loved this review And that highlighter thougghhh_ I need to buy it ASAP,0,0,Neutral
"Dina your teeth look amazing, i literally noticed them the minute i saw one of ur new videos, maybe bcos im studying dentistry now but they look amazing",0,0,Neutral
"I want to see this turban tutorial It's beautiful. Long time haven't been on your channel, good to be back. Love x",0,0,Neutral
U ar too funny Dina わ_ and your outfit is just amazing ,0,0,Neutral
Can I know the name of the brush you used for foundation and concealer,0,0,Neutral
i love when she says HI guys,0,0,Neutral
"Hi guys, please help out a new YouTuber by checking out my videos and subscribing to my YouTube channel.",0,0,Neutral
Everything looks sooo good on u,0,0,Neutral
only dina would lick the primer _,0,0,Neutral
Plz don't make fun of hijab,0,0,Neutral
what did her husband say at the end?,0,0,Neutral
"Omg Dina, you have the same bedsheets as we have _ love your videos _",0,0,Neutral
I enjoyed the shit outta this ,0,0,Neutral
dina check out Louise pentlands video on baby names.she's tagged younlike so dina sees,0,0,Neutral
holy crap you've made me laugh so hard love the review  and the headwrap is gorgeous (is it a scarf and do you have a tutorial?),0,0,Neutral
She looks like Donald trump lien if you agree only right when just put the foundation on,0,0,Neutral
I remember she used to wear a hijab...,0,0,Neutral
Lol she's trying sooo hard not to get too happy but she can't help it ,0,0,Neutral
Hey Dina can u do a review of the 210 cause I'm similar shade to u please x,0,0,Neutral
Love the look and will check it out as I have been looking good foundation.,0,0,Neutral
perfecto _,0,0,Neutral
Gurl you didn't use the blotting powder The powders amazing Overall you look beaut,0,0,Neutral
Pls stop saying 'women' and 'ladies',0,0,Neutral
Me face is shiny Lolz ,0,0,Neutral
.猸,0,0,Neutral
Omg im soooooo gonna buy that highlighter and foundation _,0,0,Neutral
Dina please fix the audio,0,0,Neutral
I subscribed immediately lol I look like one of those people that's really into skincare,1,0,Neutral
Louis tagged Dina in the baby name challenge,1,0,Neutral
this foundation is so yellowish ..,0,0,Neutral
all the products are horrible,0,0,Neutral
Omg I love love your flower collar Dina  Where is it from?,0,0,Neutral
"Definitely going to purchase the foundation and highlighter, but the contour brush does pick up a LOT of product. If you use the foundation brush she came out with it won't pick up as much product (based on a lot of the videos I've seen thus far)",0,0,Neutral
U look like a grandma,0,0,Neutral
The big mirror does not lie. _,0,0,Neutral
How many times Dina said Am I imagining things? ,0,0,Neutral
Omg when you took out the primer I was like well ok...how is she gonna put that on she's already wearing foundation. Then you put it on and I was like :o :o :o your skin is perfect mashallah I know you said you are breaking out but wallah it doesn't show Please do a skin care routine your skin looks so smooth,0,0,Neutral
My face is like glistening butter lmao I love you Dina,0,0,Neutral
Actually L'Or茅al Nordic has a Hijabi model in their campaign as well she is gorgeous Somali girl. Love the blue Turban btw,0,0,Neutral
Not to be rude but those days somehow ur showing ur hair ,0,0,Neutral
Just curious is she sikh. She looks sikh,0,0,Neutral
I just watched the commercial for Fenty beauty,0,0,Neutral
"Bruh I don't even need to catch the light, its catching it for me   Dina Tokio 2K17",0,0,Neutral
l think you are one of the few youtubers who actually look amazing without makeup its like you inner light shines thru,1,0,Neutral
I love your hair. _,1,0,Neutral
Did she just lick the primer packaging.,0,0,Neutral
That foundation is a Y when you are clearly an R nnTry something a bit more pale,0,0,Neutral
"I don't need to catch the light, it's catching it for me. Lmao.",0,0,Neutral
This video gave me life I love you so much Dina this video was perfect,0,0,Neutral
the color of the foundation is tooo dark for you,0,0,Neutral
You are such a delight to watch. Enjoyed your review.,0,0,Neutral
You are such a ray of sunshine  loll  with or without trophy queen.,0,0,Neutral
I'm a new subscriber and o love ur channel ,1,0,Neutral
This is the primer. This is like a sophisticated candy. _,0,0,Neutral
This makeup looks great on you   Your skin is glowing...,0,0,Neutral
You look like one of the rich people from the hunger games (in a good way) tis mega cool ,0,0,Neutral
I love ur colour where do u get it from,0,0,Neutral
Do a I'm gonna need details of where to purchase that collar necklace you have on asap?,0,0,Neutral
sentence of the week: am i imagining things??,0,0,Neutral
I thought it was too yellow at first but I once she finishes everything it looks really good. So glad Fenty beauty is Dina approved,0,0,Neutral
Anyone know what brush is used for the foundation ?,0,0,Neutral
I've never seen any your videos before you are absolutely hilarious hahaha and incredibly beautiful :),0,0,Neutral
ahmazingggggg_,0,0,Neutral
That shit looks hella cakey,0,0,Neutral
"Trophy wife looks amazing on you, you look sooo glowy",0,0,Neutral
Dina you are flippin amazingnFollow @foreverdina_tokionInstagram,1,0,Neutral
lovinggg these productsss,0,0,Neutral
You look yellow sis x,0,0,Neutral
I need this makeup nowwwww ,0,0,Neutral
Yo nBrooonMate hahaha dina you aussie accent,0,0,Neutral
GODDDD YOU ARE SO CUTE,0,0,Neutral
Honestly think ur teeth look great,0,0,Neutral
OMG you are so hilarious #webestfriendsinmyhead LOL,0,0,Neutral
Great review,0,0,Neutral
_,0,0,Neutral
Cada vez se deja ver m谩s cabello... Ya mejor qu铆tate el pa帽uelo,0,0,Neutral
Have you done something to your teeth?,0,0,Neutral
WHAT SHE DONE TO HER TEETHS,0,0,Neutral
I miss her old teeth i feel like it looks a bit too fake I am talkin Authenticity wise ,0,0,Neutral
seeing those teeth every time just makes me feel like I'm chewing on somthing LOL #getridofit,0,0,Neutral
Wait dina ur teeth did u get veneers ..i think they dont look really natural ..jus helpin out,0,0,Neutral
I haven't watched Dina in a while....and this will probably sound like an odd question but: Did she get something done to her teeth? Something looks different about her. X,0,0,Neutral
Oh noooo i just realized that you have done your teeth. Looks so fake :( i loooved your real teeth soooo much :(,0,0,Neutral
Why you just dont wear hijab we already see your hair please dont force yourself to wear it just be free :) its dilemma . i really dont understand the meaning of your wearing it . 陌ts for fashion or for religious reasons whats the aim of it showing hair or covering it ?,0,0,Neutral
Did she change ger teeth? Can't find a video up on it,0,0,Neutral
you remind me of mother goose in this video,0,0,Neutral
You're taking this hair showing thing a little too far,0,1,Neutral
you want to show your hair so bad with the hair dangling on the sides and us all seeing your newly supported hair dye. you may as well not wear the scarf lol...and your hair is very greasy and nice fake veneers / gross,0,1,Neutral
*Brilliants can sound like insanity to stupid people.*,9,1,Neutral
He just say superman and he stuck in the matrix,0,0,Neutral
Is he just fucking around?,0,0,Neutral
Something very devastating is in the works,0,0,Neutral
"He's completely right, but this perspective is extremely detrimental ones sense of happiness and mental well being. It's fun to toy around with for a while and laugh at how clueless most people are, but you eventually reach a point where you either have to kill yourself or accept the way society is and just make the most of your life.",0,0,Neutral
"Lol, love Jim he confused the hell out of that self absorbed ego drivin chick. Awesome work jim",0,0,Neutral
Sometimes the greatest sacrifice you can make is to just shut your mouth and let others live their happy lives.,0,0,Neutral
"Guys, all jokes aside can we please make sure that Jim is ok? This is some cry for help level shit and everyone just wants to laugh and make jokes. Do you want to wake up to headlines about him being dead? Because this is the precursor to that kind of shit.",0,0,Neutral
I hope he's alright.,0,0,Neutral
We dont matter thats the good news,0,0,Neutral
"Nihilism is one of lucifer's main tools. Used to rationalize murder, death & all sorts of acts against God.",0,0,Neutral
"A man is no one, attending a party for nothing, only thing that matters is the faceless god.",0,0,Neutral
She has such a meaningless look...,0,0,Neutral
DAMN MY BOY JIM CARREY IS LIVING IN A COMPLETELY DIFFERENT PLANE OF EXISTENCE THAN ALL OF US.  FUCKING EXISTENTIAL.,0,0,Neutral
"Looks like Jim skipped the red and blue pills, and went to the sugar pill. The placebo.",0,0,Neutral
The translation of Jim Carrey: ,0,0,Neutral
What has happened to Jim?,0,0,Neutral
how do we sell advertising space LETS MAKE AN AWARD AND ANYONE THAT DOES NOT SHOW UP WILL SEAM UNGREATFUL ITS PERFICT AHHAHAHAHAHAHA,0,0,Neutral
he must have found out he's of the tribe of Amalek,0,0,Neutral
On the good foot HYAHHK,0,0,Neutral
"Jim Carrey is speaking some truth. I heard he's been taking acid for a role, and whether this is part of that or he's just speaking his personal truth, I find this to be honest and downright refreshing to see someone in the spotlight being so blunt. Jim, you're a goddamn genius and I love everything you said. No one should give a shit about icons while our planet and country are this sick. Our energy could be allocated in so many more productive ways. Bravo.",0,0,Neutral
Jim .... welcome to new life ;),0,0,Neutral
"it is not our world, it does not matter. because the world is ruled by bankers power people, we live in a consumer society of egos, greed etc.",0,0,Neutral
Love Jim Carrey his intellect and self awareness is wonderful I. Loved the way he dealt with the tits and teeth airhead presenter who obviously takes this shit seriously.,0,0,Neutral
"...and yeah, I don't care. So awesome",0,0,Neutral
This bitch is the crazy one. Blind,0,0,Neutral
I wanna be this high,0,0,Neutral
Hes just in a actor mode,0,0,Neutral
This bitch doesn't even know what a tetrahedron is ,0,0,Neutral
He's obviously high as a kite,0,0,Neutral
soon jim carrey will be pronounce dead by committing suicide....,0,0,Neutral
Don't hate the reporter cause she's hotter than you,0,0,Neutral
Two time golden globe Jim Carrey...nMan it would be such an honor to sit down with him have a talk about life and existence. Jim Carrey is the best,0,0,Neutral
Fuck Jim. He's just a cluster of tetrahedrons,0,0,Neutral
"He has found the truth, I support you man and hope I soon be ablo to join you in the other side of the darkness and bright",0,0,Neutral
"ON THE GOOD FOOT, HA",0,0,Neutral
He's challenging the NWO he doesn't give a shit. And besides that Hollywood is bullshit. Love you Jim.,0,0,Neutral
